,0
360,0.6936162007709006
361,0.8313662689588126
362,0.5619752715730135
363,0.3868848677336806
364,0.30469856966243547
365,0.197439857230591
366,0.050368652335255226
367,0.5215166330316052
368,0.08830194082376919
369,0.07363615576771931
370,0.6217659428266955
371,0.9995850880656074
372,0.6744721867851665
373,0.3379435521425461
374,0.23975355380165408
375,0.946648265043778
376,0.19490529971430715
377,0.739274493689491
378,0.37618088768163205
379,0.2952686753696939
380,0.02684874709952978
381,0.5673389258373245
382,0.8583917819638994
383,0.5273376839312074
384,0.2579772118406388
385,0.9012623180511619
386,0.8822932097485271
387,0.9148074249062762
388,0.3949243272862245
389,0.5755627474070597
390,0.9679191445887432
391,0.40604282182019635
392,0.7569107430683164
393,0.09741744075080849
394,0.722689241531157
395,0.061689794436178724
396,0.760740044765023
397,0.7777486372271118
398,0.48589543813528757
399,0.7738786756654766
400,0.1627415071991244
401,0.9622312764983372
402,0.05882922958925341
403,0.8976772816767468
404,0.3042701271719066
405,0.3521737503396407
406,0.15477158047888873
407,0.18802167883139542
408,0.7084410738199111
409,0.8782596488163738
410,0.27617272061457265
411,0.858546243644673
412,0.09486595677767518
413,0.46334767206522287
414,0.4371926906004312
415,0.3949962472506783
416,0.3268417779933649
417,0.4124353857978189
418,0.6912172997578881
419,0.05583513692252595
420,0.6643103983474666
421,0.037359902513812826
422,0.028567034056448337
423,0.627070109286048
424,0.85546222908329
425,0.2218391655040748
426,0.5262536378586221
427,0.971033849405579
428,0.9807518680972944
429,0.32609227669159646
430,0.47586141697507656
431,0.8416656231942521
432,0.5543134489840869
433,0.47935185375265643
434,0.5274982808409789
435,0.6715172691056723
436,0.45969334039635124
437,0.5341467127808851
438,0.904024414953249
439,0.9175538661372993
440,0.7734332241888476
441,0.6951644979612275
442,0.7501375689139632
443,0.3958181563397939
444,0.40053953215086135
445,0.17064217652506264
446,0.32186716696396644
447,0.9488075293756474
448,0.851832041341571
449,0.08756561758133607
450,0.46297938593107213
451,0.012681384921999772
452,0.6841248005014494
453,0.8528814681093946
454,0.34504328226848147
455,0.10077460614444633
456,0.7140394111694596
457,0.3241643508116604
458,0.7051950053766357
459,0.034288895567844424
460,0.5114158526773442
461,0.19895989528822133
462,0.3423744803523403
463,0.22561736845743086
464,0.07851895472617965
465,0.8245061538188512
466,0.016800328837786926
467,0.9852173369832171
468,0.12355998144282243
469,0.9033189620640099
470,0.22303396339895454
471,0.1470035826000975
472,0.9115002770076354
473,0.9884847322084838
474,0.6745961716955081
475,0.7736439781283055
476,0.8903415551369088
477,0.08810059755391086
478,0.343849867087751
479,0.20046054000315905
480,0.8731318249381881
481,0.14114828514947597
482,0.27356895145309634
483,0.15313150744683768
484,0.6549838942510621
485,0.1114189625344949
486,0.9049972530108307
487,0.10095174780784821
488,0.3570422425710663
489,0.5858551515992276
490,0.5457591057842606
491,0.39056250109189394
492,0.58946976486922
493,0.5671915427673656
494,0.6199288377774655
495,0.322293261008639
496,0.19970790457304322
497,0.1667046399479286
498,0.5544974014180156
499,0.5446640054340904
500,0.5830069115122943
501,0.9889271359627372
502,0.24023371328941123
503,0.3583131791710952
504,0.4400611805915442
505,0.5231693272351877
506,0.5344948254272514
507,0.2955953091191008
508,0.8703649492276598
509,0.4894490728976796
510,0.23007012137021277
511,0.8086851423050256
512,0.09977436595879752
513,0.9981915007943671
514,0.47071020698388255
515,0.6458558245516903
516,0.37155568149205764
517,0.2662726662874485
518,0.11894087504092166
519,0.6428621876769088
520,0.5199597677973
521,0.25295977727467134
522,0.8676700047714291
523,0.13488028767163007
524,0.5035711511918302
525,0.5897463385915863
526,0.1570219363413088
527,0.5990621384346411
528,0.4598122590188235
529,0.8562779964667365
530,0.8343282701424317
531,0.09624018769510667
532,0.10449691456896282
533,0.8609596095747508
534,0.6396585821934588
535,0.7523506947734794
536,0.48640479384662316
537,0.5224178499099096
538,0.5903855687576871
539,0.8946907054905127
540,0.43865249978011045
541,0.3577750181766163
542,0.6562122960923304
543,0.9684873372676401
544,0.004760922275191537
545,0.698332454874135
546,0.8606341836591925
547,0.440248427473691
548,0.5387490232361577
549,0.5260510950892681
550,0.23152918999785888
551,0.3475915297589831
552,0.7253530466135918
553,0.9233081232308271
554,0.041728174772576176
555,0.18650297389247927
556,0.3789414150063132
557,0.27066734909005474
558,0.4471238441662668
559,0.9944458029717125
560,0.6821022141649049
561,0.614211385999998
562,0.5712453216661347
563,0.16680146482467706
564,0.3505280621179453
565,0.7705135374945767
566,0.4779984648721838
567,0.7086351912501667
568,0.40385495039958663
569,0.8105780659382189
570,0.05851193781033115
571,0.5819192015898449
572,0.38394442706679655
573,0.9039704817953568
574,0.2990766735975202
575,0.18887743254925193
576,0.95927775652832
577,0.4984488554629305
578,0.4162002914375379
579,0.25795209289304577
580,0.3035802967618436
581,0.5823819847591905
582,0.8301527417198983
583,0.8917565940892827
584,0.3214984600916524
585,0.6085419122506853
586,0.5311757800509146
587,0.8281353807113719
588,0.19205128037698116
589,0.611604324789437
590,0.7391527543046795
591,0.15410732454784282
592,0.3579116521888486
593,0.04698414205543866
594,0.5442423008108681
595,0.8885385583038111
596,0.8250085746639507
597,0.12181884510731678
598,0.8005930544424873
599,0.3189506255283714
600,0.5482008783162421
601,0.33277748588028844
602,0.07503649720581462
603,0.7339785127296177
604,0.14875773325754715
605,0.7213534883724874
606,0.5953066005927805
607,0.24871100489933562
608,0.6351141815746281
609,0.6504629347352097
610,0.24166620458273425
611,0.9139047321244663
612,0.07205184316590285
613,0.7891659565788999
614,0.2687970317911944
615,0.16526805828750812
616,0.6164101685971531
617,0.9580108588985072
618,0.10685911248387092
619,0.311787966628838
620,0.9692600122389631
621,0.7443610596794441
622,0.4163421101627377
623,0.6769585753741619
624,0.13069369330267921
625,0.1284377469429948
626,0.20855194134151678
627,0.5419033883359718
628,0.35671499249963845
629,0.25706928461103584
630,0.6035843157669655
631,0.8115075413261946
632,0.5938308156670075
633,0.2949551471064511
634,0.7860693344075925
635,0.4379484690812617
636,0.31388282894622177
637,0.4562074103608671
638,0.623234280450949
639,0.6613753253786344
640,0.23948174373228082
641,0.25334161323021065
642,0.3757310618805334
643,0.10919312630593192
644,0.4461256619385289
645,0.6614706028936951
646,0.6760498737792834
647,0.2853882762526375
648,0.3584368846460433
649,0.3646597068288516
650,0.9656231399845817
651,0.5671795620147897
652,0.8855989047922553
653,0.38924172486769426
654,0.25769567402583493
655,0.02123898930057677
656,0.9119865002192017
657,0.9994927567033212
658,0.8219599099214141
659,0.3852762033383733
660,0.8619523896049162
661,0.7453593315595693
662,0.179122461607657
663,0.606583838007194
664,0.4322349118977272
665,0.12543956049046068
666,0.24215162338183405
667,0.5741547991987396
668,0.04588648237092596
669,0.8506359269509117
670,0.9931546542654344
671,0.7043282007361122
672,0.09387968369642319
673,0.9543053310576377
674,0.5028487682087119
675,0.840240185942813
676,0.8340431403498103
677,0.20376780281393114
678,0.37946686884443914
679,0.4651876001419234
680,0.2209737442512354
681,0.8755574574442021
682,0.10824028851778056
683,0.8495565128271564
684,0.23121883657325792
685,0.3064453283353823
686,0.4925803569732712
687,0.5003095355635913
688,0.7540056414529929
689,0.891114726943639
690,0.48091830129147195
691,0.827984708802531
692,0.5953048190098353
693,0.39201153821787826
694,0.9934649410613821
695,0.6160109219793907
696,0.603031853520642
697,0.6110477938401748
698,0.2241432154694074
699,0.6105559253038088
700,0.3830258283258414
701,0.6003226079683645
702,0.20528242088057025
703,0.36797118409524054
704,0.6612205898587652
705,0.304280318167956
706,0.07663623703891587
707,0.8234422125323927
708,0.4963411775617338
709,0.6410325633190279
710,0.7568692875578112
711,0.5989185841893094
712,0.13605002811320444
713,0.6947348845306784
714,0.69872599782354
715,0.7722343035525019
716,0.043130478647470216
717,0.8730736929493058
718,0.39839029793594116
719,0.4125694461907159
720,0.6926429862379677
721,0.4007642937064636
722,0.6839583104313144
723,0.4658378737311287
724,0.4322976323269715
725,0.419958503029601
726,0.9551414950421833
727,0.059584323718748555
728,0.7123393215358729
729,0.7450698844889361
730,0.6323542024717785
731,0.9603514782565168
732,0.26064257701691884
733,0.7914527881123044
734,0.940033055980554
735,0.7725627599463006
736,0.8784317259589441
737,0.37416500601319114
738,0.04312457935651959
739,0.05569292315446828
740,0.7717085512696743
741,0.28421695154374993
742,0.21573304438677277
743,0.8520904908838686
744,0.1497097332718298
745,0.6304857467563516
746,0.7652078443254977
747,0.28129275296354317
748,0.9667353701106138
749,0.4152625600739708
750,0.23368100609436904
751,0.2511816152571362
752,0.6181203337568063
753,0.19367084142995428
754,0.32535894365053153
755,0.21851131480439556
756,0.6152109284513185
757,0.7165035128240008
758,0.8709889649680239
759,0.4723187306532961
760,0.48659831494789674
761,0.9076502259938872
762,0.18368627287943728
763,0.4950401973871529
764,0.6740601342131228
765,0.15309812708067105
766,0.0836994402510498
767,0.15622285040999007
768,0.26116769651477234
769,0.9003604170571263
770,0.016356394421745746
771,0.44327957617926683
772,0.762311832067719
773,0.6286632768631761
774,0.3192209068215177
775,0.34746627155628074
776,0.265165714873568
777,0.6891729313930457
778,0.17134409006669316
779,0.3301583586835536
780,0.29348463867712804
781,0.6570102168317782
782,0.43783182464224
783,0.4849779568563696
784,0.3577996418943489
785,0.8540470021891449
786,0.35731974929023225
787,0.6059502772419725
788,0.6240037743593478
789,0.2101099999343793
790,0.9524643177391002
791,0.11981334626561668
792,0.6888918503199883
793,0.21946264043845232
794,0.7966490373404705
795,0.7799449361591245
796,0.5991468106810931
797,0.0649979109776484
798,0.4479185088399935
799,0.8168915213359618
800,0.051606543618220924
801,0.1656190664024133
802,0.12622683990169825
803,0.9519764150098947
804,0.05342774731079214
805,0.8392193678921201
806,0.2176439947358304
807,0.9645757148553781
808,0.8310165130676278
809,0.08498676504180314
810,0.7596784414878766
811,0.34960338970006466
812,0.29968707688694496
813,0.6020838356543816
814,0.5235389547799366
815,0.16353731458742704
816,0.8398023558022678
817,0.5397630231705157
818,0.8213068111897829
819,0.23159757979681117
820,0.7896287308237775
821,0.43852547765597993
822,0.33765206310208884
823,0.5957758756467808
824,0.9088732132336901
825,0.9244682259229507
826,0.5451149002541241
827,0.7593502751931713
828,0.5841901164661288
829,0.8548062101341006
830,0.8161059681152109
831,0.23496001652350096
832,0.5109287713328177
833,0.15010548027259563
834,0.5463763116753428
835,0.31855442898851627
836,0.376636005010354
837,0.8697389281630161
838,0.7195760318094975
839,0.43732409913306813
840,0.3999235207232609
841,0.055798034759105164
842,0.8816347752991027
843,0.16686283361119492
844,0.2725243165937601
845,0.4573558186822516
846,0.5389300335463708
847,0.7701717177610327
848,0.5215502608341628
849,0.24423250836068078
850,0.28110791778610156
851,0.15733678140311946
852,0.07552698133914593
853,0.6451170824351851
854,0.6761973208689093
855,0.24782372173351885
856,0.01162916153528526
857,0.9916344657068378
858,0.5266440382493649
859,0.7101384485122273
860,0.4587861112551118
861,0.025980639067380462
862,0.315823810002433
863,0.20124423522840418
864,0.4660626122538959
865,0.9268545793750463
866,0.9886914397180531
867,0.4339590406158488
868,0.08150487664397199
869,0.6936450322030229
870,0.9534364804660053
871,0.5833593170411076
872,0.7649842302136451
873,0.7909356606303134
874,0.7085222067279188
875,0.8155297011944072
876,0.9173419043166571
877,0.7347695416847818
878,0.2331922985237923
879,0.9330084471527981
880,0.6423179052665986
881,0.4317600894776801
882,0.40426976716661345
883,0.5483369404415962
884,0.13871033778046937
885,0.6708764401421533
886,0.9782843509897877
887,0.09083576135714855
888,0.91912602420919
889,0.2599662794253773
890,0.20657484764176104
891,0.6596785896786121
892,0.8774236751452611
893,0.3601110235461772
894,0.6879027955631538
895,0.36020474726535245
896,0.30976035408520464
897,0.7176183951513531
898,0.3490196367886378
899,0.673799458134795
900,0.08103463407034905
901,0.9516983624463137
902,0.6471660605185319
903,0.33598440438753685
904,0.08757906830290363
905,0.1576811763878263
906,0.6447947866074206
907,0.997349409363716
908,0.5167583343784053
909,0.13969615921428857
910,0.43438959081417305
911,0.9204364719050573
912,0.6155996729383573
913,0.7241448976784223
914,0.7292808632106286
915,0.36572022762656364
916,0.9814204578003126
917,0.3034314677645469
918,0.5483907720733427
919,0.9338666840447639
920,0.8254794176578051
921,0.7579104370213099
922,0.27116051028976207
923,0.7471754124155956
924,0.9533875900096128
925,0.9587245043546031
926,0.9072157550770953
927,0.8795245861850137
928,0.5982830452624689
929,0.7215407555325793
930,0.08408875898463908
931,0.9551078000915322
932,0.27235426154668074
933,0.41955018776015895
934,0.48851986897194744
935,0.7065851436492463
936,0.4376233402760077
937,0.7677196234156213
938,0.7206127661646496
939,0.44068523814738747
940,0.5644351471191471
941,0.5321946402037789
942,0.3672367298891134
943,0.35227635319545003
944,0.7964730303316779
945,0.8678824839055623
946,0.26548630164134546
947,0.5688144655522377
948,0.871361107969442
949,0.24082289297920267
950,0.7595938550977157
951,0.4890825192860675
952,0.2265723542739293
953,0.2339617168474013
954,0.9518988867615452
955,0.03495039828581736
956,0.5134447497433601
957,0.43791085727642587
958,0.15949019375558893
959,0.005222845387571007
960,0.7381797774985108
961,0.5051150764783126
962,0.4889202732932292
963,0.07815985498438516
964,0.5807847298100743
965,0.10758585459589176
966,0.6325652923748396
967,0.5306842641721682
968,0.3463406446576237
969,0.06246999359202399
970,0.2982404308541369
971,0.44875237880221996
972,0.9055964070303026
973,0.30344386770479825
974,0.19029393821927054
975,0.5584592984676242
976,0.5766992355306506
977,0.5226163277074477
978,0.20328105688190223
979,0.8998109121868157
980,0.702484677177773
981,0.8293102927602057
982,0.774072048743992
983,0.27319635022899225
984,0.9750557546828946
985,0.6398134477539652
986,0.5399813069667716
987,0.9994391477558325
988,0.45290247035279807
989,0.42635342157189027
990,0.6688245989703373
991,0.6232646691234358
992,0.594275487383254
993,0.08645778832853379
994,0.6033820972114406
995,0.9385311034648469
996,0.6533134518789769
997,0.8639154678539059
998,0.1058723398378103
999,0.5922701780285472
1000,0.9365095830180135
1001,0.10595601748862804
1002,0.39065418735576185
1003,0.7515204589755877
1004,0.6915761290773942
1005,0.15914648777291118
1006,0.02403607886949799
1007,0.6777966146181499
1008,0.7994691448204544
1009,0.01907758065867049
1010,0.022044937633935557
1011,0.9652526022846385
1012,0.6807298412998551
1013,0.8560843599209442
1014,0.7290586363701238
1015,0.17903727007373293
1016,0.6504918091034156
1017,0.12953996072251672
1018,0.886997488894412
1019,0.08145052223463378
1020,0.3197491320696566
1021,0.33039666363868836
1022,0.35349260084418244
1023,0.5345862870978844
1024,0.17731606728250904
1025,0.897639273464192
1026,0.26518984534278867
1027,0.7318623118458146
1028,0.12780188705460382
1029,0.5980645108250703
1030,0.49592731094363196
1031,0.16335664950643947
1032,0.11128323395335205
1033,0.6362148251753083
1034,0.14861924358801892
1035,0.4509662118796398
1036,0.43561312076847813
1037,0.7134500745451252
1038,0.26155117065554934
1039,0.10870293249083984
1040,0.18250362152983557
1041,0.9055459916831203
1042,0.5021461655685968
1043,0.6010518250504603
1044,0.5430055405310386
1045,0.436443431123702
1046,0.6180138906034188
1047,0.9496978758518491
1048,0.5173775813492075
1049,0.14824167317917647
1050,0.08612197274206135
1051,0.790851819579478
1052,0.2802036886624737
1053,0.8277118996313523
1054,0.26334759418949005
1055,0.4988682595278804
1056,0.573497040883651
1057,0.750123289961978
1058,0.8021786680551164
1059,0.12467373737392451
1060,0.6717079572430472
1061,0.6704424108194323
1062,0.35667751295919825
1063,0.43822659952417575
1064,0.9979235549039787
1065,0.9231983738835313
1066,0.5232626409741894
1067,0.26217066706076875
1068,0.5645246293019714
1069,0.9642790690367371
1070,0.18266774585556178
1071,0.32143843621173984
1072,0.12531260423303625
1073,0.7397640656285931
1074,0.9353322133206594
1075,0.23208788213321196
1076,0.0998350823629911
1077,0.34079511634559534
1078,0.009673876568395356
1079,0.1945721953708146
1080,0.05163223660971994
1081,0.15224185577942617
1082,0.11945226522083219
1083,0.8392995215253912
1084,0.4446675271462791
1085,0.7207883698602215
1086,0.9612875998681679
1087,0.8512697838091133
1088,0.955187740515327
1089,0.37327207138959806
1090,0.3812292953900689
1091,0.21653458845284257
1092,0.569025642031442
1093,0.2882498661917613
1094,0.6857147400089006
1095,0.9594870496314049
1096,0.3504723591464849
1097,0.27250306567973803
1098,0.8245908009186943
1099,0.778344496921276
1100,0.7691573867017936
1101,0.34420754992510805
1102,0.8648010707863638
1103,0.20915151347027994
1104,0.4348132222405836
1105,0.9464104795565723
1106,0.923039257205631
1107,0.8935042757492881
1108,0.7233865556510081
1109,0.5283502252520149
1110,0.20724136065485244
1111,0.09651628731841078
1112,0.1943643379611365
1113,0.8380529793842885
1114,0.4869139268746657
1115,0.5346882731648714
1116,0.3335598471403891
1117,0.5351257852830311
1118,0.42580364467447973
1119,0.6780895211957767
1120,0.07217385053272374
1121,0.2434065110186986
1122,0.8493933695455279
1123,0.8561389152267697
1124,0.026461849203223364
1125,0.319160456639051
1126,0.9000553633467681
1127,0.8661188676645875
1128,0.5768438395502286
1129,0.8646247011170565
1130,0.8641356955527522
1131,0.04245822590261117
1132,0.5489049803829358
1133,0.4381526223365022
1134,0.6901003246104352
1135,0.5139031782414047
1136,0.9398211172496906
1137,0.0936345683330928
1138,0.0036451487502926483
1139,0.8268695581796242
1140,0.2801346009844988
1141,0.6585511306345395
1142,0.8706566399015718
1143,0.8995032817538064
1144,0.5154563527273098
1145,0.504283788736164
1146,0.9506243590432494
1147,0.7028897309388746
1148,0.551057330722734
1149,0.6912936706474601
1150,0.2518855476614449
1151,0.7973196011799196
1152,0.6062832314299338
1153,0.05069841325317648
1154,0.7135256596292933
1155,0.48245815944258874
1156,0.2825883605794439
1157,0.47428398407172434
1158,0.8025497971847202
1159,0.8956372291323985
1160,0.8502316815434642
1161,0.31538916982003207
1162,0.7853788494254434
1163,0.46314474627807833
1164,0.6284375567206381
1165,0.5761406593481236
1166,0.4086398202383865
1167,0.3845248161030046
1168,0.01795406031406399
1169,0.6245230411405801
1170,0.47601718355297784
1171,0.028230419543314622
1172,0.6026499046495865
1173,0.6490379736990248
1174,0.8437458343734429
1175,0.7532716042179769
1176,0.8330095238522266
1177,0.6430518403283616
1178,0.8584450439505082
1179,0.7485244096098779
1180,0.3983599619919993
1181,0.8227243654314725
1182,0.14927390123075235
1183,0.65387043909699
1184,0.7693013204767025
1185,0.7588689048574213
1186,0.14309268110171658
1187,0.6615533166069777
1188,0.3386047143526276
1189,0.06752743980319986
1190,0.9761542381412208
1191,0.7572535700438656
1192,0.8177123223655502
1193,0.6058004070653217
1194,0.34818092830854463
1195,0.9282034634542786
1196,0.9672144013568263
1197,0.7687579640210515
1198,0.6269122175672348
1199,0.15099426297959673
1200,0.09618968465819389
1201,0.6751580722510265
1202,0.4546446772896239
1203,0.13339828046008273
1204,0.22541238006482367
1205,0.8277036595475193
1206,0.29132029590655506
1207,0.2407692356732406
1208,0.6781833400910233
1209,0.42946852169251315
1210,0.9177238117165559
1211,0.034792734326868024
1212,0.10491421045843285
1213,0.7792120584049026
1214,0.08928192493808806
1215,0.4096973375468279
1216,0.7054379769771607
1217,0.8459478179147922
1218,0.5787736217259046
1219,0.14005236900778728
1220,0.04716097643006234
1221,0.8539702108360153
1222,0.5093980423546918
1223,0.10082280331281757
1224,0.4087040924992863
1225,0.3858280119037484
1226,0.21799723295312146
1227,0.35160565277361266
1228,0.35468325477431084
1229,0.9841501840815953
1230,0.6955810137149132
1231,0.04595871415003616
1232,0.34224298734524905
1233,0.5715853689882643
1234,0.34233248829653884
1235,0.039201060769375906
1236,0.4256085981457777
1237,0.18098109407246665
1238,0.7308549872173633
1239,0.17830110479099825
1240,0.44209524757183016
1241,0.7286577966970661
1242,0.09520954705249951
1243,0.6646024836924075
1244,0.970907896746608
1245,0.6058824863710089
1246,0.4880469085043938
1247,0.3017051957413126
1248,0.23631548802889057
1249,0.2009362339350652
1250,0.20375117732013315
1251,0.8205616422198677
1252,0.12096453488815362
1253,0.6570541852899399
1254,0.9905850685917862
1255,0.1419149043964928
